id,_arg0<jpn>,arg0<eng>,_arg1<jpn>,arg1<eng>
itsuka1-4,itsuka,itsuka,どうしたらいいか......わからない,<PLEASE_TRANSLATE>
itsuka1-4,itsuka,itsuka,ナツノの言ってたことを,<PLEASE_TRANSLATE>
itsuka1-4,itsuka,itsuka,全部偶然で、理由なんかないっていうのが......真実なんだって,<PLEASE_TRANSLATE>
itsuka1-4,itsuka,itsuka,そう思って、それを受け入れたナツノを......,<PLEASE_TRANSLATE>
itsuka1-4,itsuka,itsuka,否定、したくない,<PLEASE_TRANSLATE>
itsuka1-4,itsuka,itsuka,これは......私が、私にとって都合のいい真実を求めてるだけだから,<PLEASE_TRANSLATE>
itsuka1-4,itsuka,itsuka,私のわがまま、だから,<PLEASE_TRANSLATE>
itsuka1-4,itsuka,itsuka,そのために......もう、誰かを否定したくないんだ,<PLEASE_TRANSLATE>
itsuka1-4,itsuka,itsuka,......,......
itsuka1-4,itsuka,itsuka,......あのとき、私がナツノを探し出したこと,<PLEASE_TRANSLATE>
itsuka1-4,itsuka,itsuka,ずっと......後悔してるんだ,<PLEASE_TRANSLATE>
itsuka1-4,itsuka,itsuka,私がナツノに会わなければ......ナツノは、あんなに苦しまなくてよかったかもしれない,<PLEASE_TRANSLATE>
itsuka1-4,itsuka,itsuka,何も知らない方が、よかったかもしれない、って思う,<PLEASE_TRANSLATE>
itsuka1-4,itsuka,itsuka,だから......,<PLEASE_TRANSLATE>
itsuka1-4,itsuka,itsuka,もしかしたら本当にあの人なのかもしれないって思うのと、同じくらい,<PLEASE_TRANSLATE>
itsuka1-4,itsuka,itsuka,そのせいで、また誰かを否定したくないって......思ってる,<PLEASE_TRANSLATE>
itsuka1-4,natsuno,natsuno,......,......
itsuka1-4,natsuno,natsuno,......そっか,<PLEASE_TRANSLATE>
itsuka1-4,itsuka,itsuka,......,......
itsuka1-4,itsuka,itsuka,......私は,<PLEASE_TRANSLATE>
itsuka1-4,itsuka,itsuka,どうしたら、いいんだろう,<PLEASE_TRANSLATE>
itsuka1-4,3,3,,
itsuka1-4,questSuccess,questSuccess,,
-,,,,
itsuka1-5,scenario35,scenario35,,
itsuka1-5,,,,
itsuka1-5,2,2,,
itsuka1-5,character00,character00,,
itsuka1-5,survivor00,survivor00,right-right,right-right
itsuka1-5,natsuno,natsuno,......,......
itsuka1-5,natsuno,natsuno,............,............
itsuka1-5,survivor00,survivor00,right-right,right-right
itsuka1-5,natsuno,natsuno,......また、かぁ,<PLEASE_TRANSLATE>
itsuka1-5,natsuno,natsuno,......,......
itsuka1-5,natsuno,natsuno,イツカー,<PLEASE_TRANSLATE>
itsuka1-5,natsuno,natsuno,朝だよ,<PLEASE_TRANSLATE>
itsuka1-5,natsuno,natsuno,朝っていうか、もう昼になるよ,<PLEASE_TRANSLATE>
itsuka1-5,natsuno,natsuno,昨日、何時まで起きてたの？,<PLEASE_TRANSLATE>
itsuka1-5,itsuka,itsuka,......,......
itsuka1-5,itsuka,itsuka,......時間なんか見てない,<PLEASE_TRANSLATE>
itsuka1-5,itsuka,itsuka,......空が明るくなるまで,<PLEASE_TRANSLATE>
itsuka1-5,natsuno,natsuno,......,......
itsuka1-5,natsuno,natsuno,不健康すぎるって,<PLEASE_TRANSLATE>
itsuka1-5,natsuno,natsuno,そんな時間まで起きてて,<PLEASE_TRANSLATE>
itsuka1-5,natsuno,natsuno,焚き火してる木だって、なくなったら拾ってこないといけないのに,<PLEASE_TRANSLATE>
itsuka1-5,natsuno,natsuno,もっと早く寝なさい,<PLEASE_TRANSLATE>
itsuka1-5,itsuka,itsuka,......,......
itsuka1-5,1,1,,
itsuka1-5,survivor06,survivor06,right-left,right-left
itsuka1-5,itsuka,itsuka,......お父さんみたいなこと言う,<PLEASE_TRANSLATE>
itsuka1-5,survivor00,survivor00,right-right,right-right
itsuka1-5,natsuno,natsuno,......イツカの家は、お父さんが起こしてくれる家だったの？,<PLEASE_TRANSLATE>
itsuka1-5,itsuka,itsuka,......うん,<PLEASE_TRANSLATE>
itsuka1-5,natsuno,natsuno,うちも、そうだったな。そういえば,<PLEASE_TRANSLATE>
itsuka1-5,natsuno,natsuno,......,......
itsuka1-5,natsuno,natsuno,......イツカはさ,<PLEASE_TRANSLATE>
itsuka1-5,natsuno,natsuno,......,......
itsuka1-5,natsuno,natsuno,どうするの？,<PLEASE_TRANSLATE>
itsuka1-5,itsuka,itsuka,......,......
itsuka1-5,itsuka,itsuka,......寝る,<PLEASE_TRANSLATE>
itsuka1-5,natsuno,natsuno,いや起きてよ,<PLEASE_TRANSLATE>
itsuka1-5,itsuka,itsuka,......,......
itsuka1-5,survivor06,survivor06,right-left,right-left
itsuka1-5,itsuka,itsuka,......いいでしょ、別に,<PLEASE_TRANSLATE>
itsuka1-5,itsuka,itsuka,人それぞれ、リズムってものがあるんだ,<PLEASE_TRANSLATE>
itsuka1-5,itsuka,itsuka,ナツノは朝早起きかもしれないけど、私は違う,<PLEASE_TRANSLATE>
itsuka1-5,itsuka,itsuka,それだけだよ,<PLEASE_TRANSLATE>
itsuka1-5,itsuka,itsuka,別に、みんなが同じ生活しなくってもいいでしょ......,<PLEASE_TRANSLATE>
itsuka1-5,natsuno,natsuno,......,......
itsuka1-5,natsuno,natsuno,......ま,<PLEASE_TRANSLATE>
itsuka1-5,natsuno,natsuno,それもそっか,<PLEASE_TRANSLATE>
itsuka1-5,natsuno,natsuno,じゃあ、イツカは朝ごはんも昼ごはんもなしってことで,<PLEASE_TRANSLATE>
itsuka1-5,survivor06,survivor06,right-left,right-left
itsuka1-5,itsuka,itsuka,......えー,<PLEASE_TRANSLATE>
itsuka1-5,itsuka,itsuka,それは、ちょっと......,<PLEASE_TRANSLATE>
itsuka1-5,natsuno,natsuno,でも、そういうことでしょ？,<PLEASE_TRANSLATE>
itsuka1-5,itsuka,itsuka,......そういうこと、だよ,<PLEASE_TRANSLATE>
itsuka1-5,itsuka,itsuka,私たちは......みんながみんな、同じように生きなきゃいけないわけじゃない,<PLEASE_TRANSLATE>
itsuka1-5,itsuka,itsuka,違う方法で生きてもいい......,<PLEASE_TRANSLATE>
itsuka1-5,itsuka,itsuka,それで、お互いの間で衝突とか摩擦が起きるなら、話し合ったらいい,<PLEASE_TRANSLATE>
itsuka1-5,natsuno,natsuno,......つまり？,<PLEASE_TRANSLATE>
itsuka1-5,itsuka,itsuka,つまり......今日は、お腹が空いたから,<PLEASE_TRANSLATE>
itsuka1-5,itsuka,itsuka,......起きる,<PLEASE_TRANSLATE>
itsuka1-5,survivor00,survivor00,right-right,right-right
itsuka1-5,natsuno,natsuno,......,......
itsuka1-5,1,1,,
itsuka1-5,1,1,,
itsuka1-5,,,,
itsuka1-5,,,,
itsuka1-5,survivor00,survivor00,right-right,right-right
itsuka1-5,survivor06,survivor06,right-left,right-left
itsuka1-5,1,1,,
itsuka1-5,1,1,,
itsuka1-5,1,1,,
itsuka1-5,character06,character06,,
itsuka1-5,natsuno,natsuno,......それで,<PLEASE_TRANSLATE>
itsuka1-5,natsuno,natsuno,イツカは、どうするの？,<PLEASE_TRANSLATE>
itsuka1-5,itsuka,itsuka,......,......
itsuka1-5,itsuka,itsuka,......どう、って？,<PLEASE_TRANSLATE>
itsuka1-5,natsuno,natsuno,......,......
itsuka1-5,natsuno,natsuno,......あの人たちの話、聞いて,<PLEASE_TRANSLATE>
itsuka1-5,natsuno,natsuno,その人に......,<PLEASE_TRANSLATE>
itsuka1-5,natsuno,natsuno,スマホの向こうのあなたのおばあさんと、同じ名前なんだって人に,<PLEASE_TRANSLATE>
itsuka1-5,natsuno,natsuno,......会いに行くの？,<PLEASE_TRANSLATE>
itsuka1-5,itsuka,itsuka,......,......
itsuka1-5,survivor06,survivor06,right-left,right-left
itsuka1-5,itsuka,itsuka,......いや,<PLEASE_TRANSLATE>
itsuka1-5,itsuka,itsuka,あの家族だって、会ったのはもう二週間前だって言ってたし,<PLEASE_TRANSLATE>
itsuka1-5,itsuka,itsuka,一応、地図は書いてもらったけど,<PLEASE_TRANSLATE>
itsuka1-5,itsuka,itsuka,その人たちだって、ずっと同じ場所に留まってるとは限らない,<PLEASE_TRANSLATE>
itsuka1-5,itsuka,itsuka,会いに行こうとしても......会えないかもしれない,<PLEASE_TRANSLATE>
itsuka1-5,natsuno,natsuno,......,......
itsuka1-5,natsuno,natsuno,......だったら？,<PLEASE_TRANSLATE>
itsuka1-5,itsuka,itsuka,......,......
itsuka1-5,survivor06,survivor06,right-left,right-left
itsuka1-5,itsuka,itsuka,......ナツノは,<PLEASE_TRANSLATE>
itsuka1-5,itsuka,itsuka,どう思ってる？,<PLEASE_TRANSLATE>
itsuka1-5,natsuno,natsuno,......,......
itsuka1-5,natsuno,natsuno,......わたしは,<PLEASE_TRANSLATE>
itsuka1-5,natsuno,natsuno,イツカが言うとおり、納得しちゃったんだと思う,<PLEASE_TRANSLATE>
itsuka1-5,natsuno,natsuno,この世界が偶然でも,<PLEASE_TRANSLATE>
itsuka1-5,natsuno,natsuno,つくられた意味なんかなくても,<PLEASE_TRANSLATE>
itsuka1-5,natsuno,natsuno,それでも、きっと大丈夫だって......受け入れてるんだと思う,<PLEASE_TRANSLATE>
itsuka1-5,natsuno,natsuno,だから......,<PLEASE_TRANSLATE>
itsuka1-5,natsuno,natsuno,その人が、スマホの向こうのあなたのおばあさんと同じ人なのかどうか、とか,<PLEASE_TRANSLATE>
itsuka1-5,natsuno,natsuno,このパンデミックが起きた理由とか,<PLEASE_TRANSLATE>
itsuka1-5,natsuno,natsuno,そういうのは......正直、そんなに気にならない,<PLEASE_TRANSLATE>
itsuka1-5,,,,
itsuka1-5,itsuka,itsuka,......,......
itsuka1-5,survivor06,survivor06,right-left,right-left
itsuka1-5,itsuka,itsuka,......そう、だよね,<PLEASE_TRANSLATE>
itsuka1-5,scenario06,scenario06,,
itsuka1-5,itsuka,itsuka,そうなんだと、思う,<PLEASE_TRANSLATE>
itsuka1-5,itsuka,itsuka,だから、私は......,<PLEASE_TRANSLATE>
itsuka1-5,itsuka,itsuka,そう思ってるナツノのこと......裏切りたくない,<PLEASE_TRANSLATE>
itsuka1-5,natsuno,natsuno,......,......
itsuka1-5,natsuno,natsuno,イツカがどう思ってても,<PLEASE_TRANSLATE>
itsuka1-5,natsuno,natsuno,イツカが、その人のこと探しに行くって言っても,<PLEASE_TRANSLATE>
itsuka1-5,natsuno,natsuno,偶然じゃなくて、何か理由があるんだって言っても,<PLEASE_TRANSLATE>
itsuka1-5,natsuno,natsuno,わたしは......別に、気にしないよ,<PLEASE_TRANSLATE>
itsuka1-5,itsuka,itsuka,......,......
itsuka1-5,itsuka,itsuka,......私が,<PLEASE_TRANSLATE>
itsuka1-5,itsuka,itsuka,その人に会いに行って,<PLEASE_TRANSLATE>
itsuka1-5,itsuka,itsuka,何か、この世界がこんな風になった理由を......,<PLEASE_TRANSLATE>
itsuka1-5,itsuka,itsuka,あのとき声が聞こえるようになったわけを、見つけたとしたら,<PLEASE_TRANSLATE>
itsuka1-5,itsuka,itsuka,それが、またナツノを苦しめるかもしれない,<PLEASE_TRANSLATE>
itsuka1-5,itsuka,itsuka,ナツノにとって、つらいことかもしれない,<PLEASE_TRANSLATE>
itsuka1-5,itsuka,itsuka,私は......それが嫌だ,<PLEASE_TRANSLATE>
itsuka1-5,itsuka,itsuka,そんな真実、知らない方がよかったって思うなら......最初から知らない方がいい,<PLEASE_TRANSLATE>
itsuka1-5,itsuka,itsuka,もう、自分の求めた真実のせいで......誰かを苦しめたくない,<PLEASE_TRANSLATE>
itsuka1-5,natsuno,natsuno,......,......
itsuka1-5,natsuno,natsuno,......そうかな,<PLEASE_TRANSLATE>
itsuka1-5,natsuno,natsuno,もし、何かわかったとしても,<PLEASE_TRANSLATE>
itsuka1-5,natsuno,natsuno,それが、わたしにとって受け入れたくないことだったとしても,<PLEASE_TRANSLATE>
itsuka1-5,natsuno,natsuno,......きっと、大丈夫だよ,<PLEASE_TRANSLATE>
itsuka1-5,natsuno,natsuno,だって,<PLEASE_TRANSLATE>
itsuka1-5,natsuno,natsuno,わたしとイツカが......同じように考えてなくても、いいんでしょ？,<PLEASE_TRANSLATE>
itsuka1-5,survivor06,survivor06,right-left,right-left
itsuka1-5,itsuka,itsuka,......？,<PLEASE_TRANSLATE>
itsuka1-5,natsuno,natsuno,イツカ、さっき言ってたじゃん,<PLEASE_TRANSLATE>
itsuka1-5,natsuno,natsuno,人には人のリズムがあるって,<PLEASE_TRANSLATE>
itsuka1-5,natsuno,natsuno,別に、同じように生きなくてもいいって,<PLEASE_TRANSLATE>
itsuka1-5,natsuno,natsuno,だから,<PLEASE_TRANSLATE>
itsuka1-5,natsuno,natsuno,イツカが探してる真実が、わたしには受け入れられないものかもしれないけど,<PLEASE_TRANSLATE>
itsuka1-5,natsuno,natsuno,イツカが信じてることと、わたしが信じてることは、違うものになるかもしれないけど,<PLEASE_TRANSLATE>
itsuka1-5,natsuno,natsuno,それでも......,<PLEASE_TRANSLATE>
itsuka1-5,natsuno,natsuno,いいんだと思う,<PLEASE_TRANSLATE>
itsuka1-5,natsuno,natsuno,わたしたちは、わたしたちが見出した『物語』の上に生きてるだけで,<PLEASE_TRANSLATE>
itsuka1-5,natsuno,natsuno,それが真実かどうかってことは......そんなに大事じゃないんだって思う,<PLEASE_TRANSLATE>
itsuka1-5,itsuka,itsuka,......,......
itsuka1-5,itsuka,itsuka,......そう、なのか？,<PLEASE_TRANSLATE>
itsuka1-5,itsuka,itsuka,ナツノが言ってることは......,<PLEASE_TRANSLATE>
itsuka1-5,itsuka,itsuka,なんていうか、異様なことに聞こえる,<PLEASE_TRANSLATE>
itsuka1-5,itsuka,itsuka,別々のことを真実だと思ってるなら......その二人は、たぶん、一緒にはいられない,<PLEASE_TRANSLATE>
itsuka1-5,itsuka,itsuka,確かに誰もが同じことを真実だと思ってるわけじゃないかもしれないけど......,<PLEASE_TRANSLATE>
itsuka1-5,itsuka,itsuka,......それとも、一緒にいなくてもいい、ってこと？,<PLEASE_TRANSLATE>
itsuka1-5,natsuno,natsuno,ううん,<PLEASE_TRANSLATE>
itsuka1-5,natsuno,natsuno,一緒にいられるよ、たぶん,<PLEASE_TRANSLATE>
itsuka1-5,natsuno,natsuno,だって......,<PLEASE_TRANSLATE>
itsuka1-5,natsuno,natsuno,クラスメイトとだって、そうだったし,<PLEASE_TRANSLATE>
itsuka1-5,natsuno,natsuno,考えてることが違う子とか,<PLEASE_TRANSLATE>
itsuka1-5,natsuno,natsuno,言ってることが合わない子とか,<PLEASE_TRANSLATE>
itsuka1-5,natsuno,natsuno,たくさんいたけど......,<PLEASE_TRANSLATE>
itsuka1-5,natsuno,natsuno,一緒の教室で、普通に話してたし,<PLEASE_TRANSLATE>
itsuka1-5,natsuno,natsuno,友達だったよ,<PLEASE_TRANSLATE>
itsuka1-5,natsuno,natsuno,......そうじゃない？,<PLEASE_TRANSLATE>
itsuka1-5,itsuka,itsuka,......,......
itsuka1-5,survivor06,survivor06,right-left,right-left
itsuka1-5,itsuka,itsuka,......そう、かな,<PLEASE_TRANSLATE>
itsuka1-5,itsuka,itsuka,それと同じように......考えていいことなのかどうか,<PLEASE_TRANSLATE>
itsuka1-5,itsuka,itsuka,私には......わからない,<PLEASE_TRANSLATE>
itsuka1-5,itsuka,itsuka,私たちは......,<PLEASE_TRANSLATE>
itsuka1-5,itsuka,itsuka,そんな風に、生きていけるんだろうか......,<PLEASE_TRANSLATE>
itsuka1-5,3,3,,
itsuka1-5,questSuccess,questSuccess,,
-,,,,
itsuka1-6,scenario35,scenario35,,
itsuka1-6,,,,
itsuka1-6,2,2,,
itsuka1-6,character06,character06,,
itsuka1-6,survivor00,survivor00,right-right,right-right
itsuka1-6,natsuno,natsuno,......行くの？,<PLEASE_TRANSLATE>
itsuka1-6,itsuka,itsuka,......,......
itsuka1-6,1,1,,
itsuka1-6,survivor06,survivor06,right-left,right-left
itsuka1-6,itsuka,itsuka,......うん,<PLEASE_TRANSLATE>
itsuka1-6,itsuka,itsuka,行くよ,<PLEASE_TRANSLATE>
itsuka1-6,survivor06,survivor06,right-left,right-left
itsuka1-6,itsuka,itsuka,......ナツノが言ってたこと,<PLEASE_TRANSLATE>
itsuka1-6,itsuka,itsuka,今でも、よくわからない,<PLEASE_TRANSLATE>
itsuka1-6,itsuka,itsuka,私たちは......別々の真実を信じながら,<PLEASE_TRANSLATE>
itsuka1-6,itsuka,itsuka,一緒に、生きていけるんだろうか,<PLEASE_TRANSLATE>
itsuka1-6,natsuno,natsuno,......,......
itsuka1-6,natsuno,natsuno,......わたしが朝型で、イツカが夜型で,<PLEASE_TRANSLATE>
itsuka1-6,natsuno,natsuno,困ることもあるけど,<PLEASE_TRANSLATE>
itsuka1-6,natsuno,natsuno,でも、一緒に暮らせないわけじゃないじゃん,<PLEASE_TRANSLATE>
itsuka1-6,natsuno,natsuno,ケンカして、どっちかに揃えなきゃいけないわけじゃない,<PLEASE_TRANSLATE>
itsuka1-6,natsuno,natsuno,そりゃ、朝起きてくれたら助かるなって思うけど,<PLEASE_TRANSLATE>
itsuka1-6,natsuno,natsuno,でも......そうじゃなくても、別々に生きなきゃいけないわけじゃない,<PLEASE_TRANSLATE>
itsuka1-6,natsuno,natsuno,......違う、かな,<PLEASE_TRANSLATE>
itsuka1-6,itsuka,itsuka,......,......
itsuka1-6,itsuka,itsuka,......いや,<PLEASE_TRANSLATE>
itsuka1-6,itsuka,itsuka,私もそう思う,<PLEASE_TRANSLATE>
itsuka1-6,itsuka,itsuka,そもそも私たちは別の人間で,<PLEASE_TRANSLATE>
itsuka1-6,itsuka,itsuka,別々の経験をしてきて、別々のことを考えてる,<PLEASE_TRANSLATE>
itsuka1-6,itsuka,itsuka,それが一緒に暮らそうっていうんだから、そもそもどこかで妥協しないといけないし,<PLEASE_TRANSLATE>
itsuka1-6,itsuka,itsuka,話し合って、うまいこと着地点を見つけるしかない,<PLEASE_TRANSLATE>
itsuka1-6,itsuka,itsuka,......けど,<PLEASE_TRANSLATE>
itsuka1-6,itsuka,itsuka,それとこれと......同じように考えられるって実感が、ない,<PLEASE_TRANSLATE>
itsuka1-6,itsuka,itsuka,......,......
itsuka1-6,itsuka,itsuka,......ナツノは,<PLEASE_TRANSLATE>
itsuka1-6,itsuka,itsuka,もし、私が見つけた真実が、今のナツノを否定するものだったとしても,<PLEASE_TRANSLATE>
itsuka1-6,itsuka,itsuka,それが、ナツノにとって......苦しいものだったとしても,<PLEASE_TRANSLATE>
itsuka1-6,itsuka,itsuka,それを私から聞いたとき......,<PLEASE_TRANSLATE>
itsuka1-6,itsuka,itsuka,受け入れてくれる？,<PLEASE_TRANSLATE>
itsuka1-6,natsuno,natsuno,......,......
itsuka1-6,natsuno,natsuno,......どうだろ,<PLEASE_TRANSLATE>
itsuka1-6,natsuno,natsuno,それは、たぶん、苦しい気持ちになるだろうなって思うよ,<PLEASE_TRANSLATE>
itsuka1-6,natsuno,natsuno,今だって、何もかも偶然なんだって、受け入れても,<PLEASE_TRANSLATE>
itsuka1-6,natsuno,natsuno,苦しい気持ちになることがなくなったわけじゃないし......,<PLEASE_TRANSLATE>
itsuka1-6,natsuno,natsuno,今でも、ときどき、眠れなくなる,<PLEASE_TRANSLATE>
itsuka1-6,natsuno,natsuno,でも......,<PLEASE_TRANSLATE>
itsuka1-6,natsuno,natsuno,......なんだろ,<PLEASE_TRANSLATE>
itsuka1-6,natsuno,natsuno,わたしが今、感じてることと,<PLEASE_TRANSLATE>
itsuka1-6,natsuno,natsuno,イツカが、これから見つけるかもしれないっていう真実と,<PLEASE_TRANSLATE>
itsuka1-6,natsuno,natsuno,どっちが本当なのかって......もしかしたら、わかんないのかもって、思う,<PLEASE_TRANSLATE>
itsuka1-6,natsuno,natsuno,でも、だから......,<PLEASE_TRANSLATE>
itsuka1-6,natsuno,natsuno,イツカが真実だって、思ったこと,<PLEASE_TRANSLATE>
itsuka1-6,natsuno,natsuno,受け入れられないかもしれないけど......否定しないでいたいっていうか,<PLEASE_TRANSLATE>
itsuka1-6,natsuno,natsuno,ええと......,<PLEASE_TRANSLATE>
itsuka1-6,,,,
itsuka1-6,itsuka,itsuka,......,......
itsuka1-6,itsuka,itsuka,どっちが本当なのか、わからない......か,<PLEASE_TRANSLATE>
itsuka1-6,survivor06,survivor06,right-left,right-left
itsuka1-6,itsuka,itsuka,......そうか,<PLEASE_TRANSLATE>
itsuka1-6,itsuka,itsuka,......そうだね,<PLEASE_TRANSLATE>
itsuka1-6,scenario03,scenario03,,
itsuka1-6,itsuka,itsuka,もし、この世界がこうなった理由を、私が見つけたとしても,<PLEASE_TRANSLATE>
itsuka1-6,itsuka,itsuka,それを、客観的に証明することはできないかもしれない,<PLEASE_TRANSLATE>
itsuka1-6,itsuka,itsuka,今......この世界が偶然なんだって証拠が、ないのと同じで,<PLEASE_TRANSLATE>
itsuka1-6,itsuka,itsuka,......,......
itsuka1-6,itsuka,itsuka,......そっか,<PLEASE_TRANSLATE>
itsuka1-6,itsuka,itsuka,そうなんだ,<PLEASE_TRANSLATE>
itsuka1-6,itsuka,itsuka,確かに......何が真実か、なんて,<PLEASE_TRANSLATE>
itsuka1-6,itsuka,itsuka,とても、曖昧なものなのかもしれない,<PLEASE_TRANSLATE>
itsuka1-6,itsuka,itsuka,あるのは、人が、何を信じてるかってことだけで,<PLEASE_TRANSLATE>
itsuka1-6,itsuka,itsuka,どんな『物語』を見出してるのかってこと、だけで,<PLEASE_TRANSLATE>
itsuka1-6,itsuka,itsuka,真実なんてものは、もしかしたら......,<PLEASE_TRANSLATE>
itsuka1-6,itsuka,itsuka,......,......
itsuka1-6,itsuka,itsuka,......じゃあ,<PLEASE_TRANSLATE>
itsuka1-6,itsuka,itsuka,私は、探してみる,<PLEASE_TRANSLATE>
itsuka1-6,itsuka,itsuka,それが真実なのかどうか、わからないかもしれないけど,<PLEASE_TRANSLATE>
itsuka1-6,itsuka,itsuka,それがナツノを苦しめるかもしれないけど,<PLEASE_TRANSLATE>
itsuka1-6,itsuka,itsuka,でも......私が真実なんだって思えるものを,<PLEASE_TRANSLATE>
itsuka1-6,itsuka,itsuka,探してみる,<PLEASE_TRANSLATE>
itsuka1-6,natsuno,natsuno,......,......
itsuka1-6,survivor00,survivor00,right-right,right-right
itsuka1-6,natsuno,natsuno,......一人で、行くんだね,<PLEASE_TRANSLATE>
itsuka1-6,itsuka,itsuka,......うん,<PLEASE_TRANSLATE>
itsuka1-6,itsuka,itsuka,いつか、私が真実だと思えるものを見つけたら,<PLEASE_TRANSLATE>
itsuka1-6,itsuka,itsuka,また会おう,<PLEASE_TRANSLATE>
itsuka1-6,itsuka,itsuka,そして、そのとき、話をしよう,<PLEASE_TRANSLATE>
itsuka1-6,itsuka,itsuka,私と、ナツノと......一緒に、生きていけるように,<PLEASE_TRANSLATE>
itsuka1-6,natsuno,natsuno,......うん,<PLEASE_TRANSLATE>
itsuka1-6,itsuka,itsuka,......,......
itsuka1-6,itsuka,itsuka,......大丈夫,<PLEASE_TRANSLATE>
itsuka1-6,itsuka,itsuka,私には、ナツノの声は聞こえないけど,<PLEASE_TRANSLATE>
itsuka1-6,itsuka,itsuka,スマホの向こうのあなたの声が聞こえる,<PLEASE_TRANSLATE>
itsuka1-6,itsuka,itsuka,ずっと、頭の中に響いてる,<PLEASE_TRANSLATE>
itsuka1-6,itsuka,itsuka,だから......絶対、また会える,<PLEASE_TRANSLATE>
itsuka1-6,natsuno,natsuno,......うん,<PLEASE_TRANSLATE>
itsuka1-6,natsuno,natsuno,......,......
itsuka1-6,natsuno,natsuno,......ねぇ、イツカ,<PLEASE_TRANSLATE>
itsuka1-6,natsuno,natsuno,わたし、イツカと会ったこと、後悔してないよ,<PLEASE_TRANSLATE>
itsuka1-6,natsuno,natsuno,会わなきゃよかったって、思ってない,<PLEASE_TRANSLATE>
itsuka1-6,itsuka,itsuka,......,......
itsuka1-6,itsuka,itsuka,......それは、ナツノがいろんなことを受け入れられたから,<PLEASE_TRANSLATE>
itsuka1-6,itsuka,itsuka,結果的に、そう思えるだけ、だよ,<PLEASE_TRANSLATE>
itsuka1-6,itsuka,itsuka,......,......
itsuka1-6,itsuka,itsuka,......でも、ありがとう,<PLEASE_TRANSLATE>
itsuka1-6,itsuka,itsuka,......じゃあ,<PLEASE_TRANSLATE>
itsuka1-6,itsuka,itsuka,いくよ,<PLEASE_TRANSLATE>
itsuka1-6,natsuno,natsuno,......,......
itsuka1-6,natsuno,natsuno,......うん,<PLEASE_TRANSLATE>
itsuka1-6,natsuno,natsuno,またね,<PLEASE_TRANSLATE>
itsuka1-6,itsuka,itsuka,うん。また,<PLEASE_TRANSLATE>
itsuka1-6,1,1,,
itsuka1-6,survivor06,survivor06,2.0,2.0
itsuka1-6,2,2,,
itsuka1-6,1,1,,
itsuka1-6,,,,
itsuka1-6,,,,
itsuka1-6,2,2,,
itsuka1-6,1,1,,
itsuka1-6,1,1,,
itsuka1-6,natsuno,natsuno,......,......
itsuka1-6,natsuno,natsuno,......朝、なかなか起きてこなくて、起こしに行くのとか,<PLEASE_TRANSLATE>
itsuka1-6,natsuno,natsuno,夜中......あなたと二人で話してるのが聞こえて、ちょっと気になっちゃうのとか,<PLEASE_TRANSLATE>
itsuka1-6,natsuno,natsuno,......そういうの、全部、なくなって,<PLEASE_TRANSLATE>
itsuka1-6,natsuno,natsuno,寂しいって......思うんだろうな,<PLEASE_TRANSLATE>
itsuka1-6,natsuno,natsuno,イツカは、もともと一人でどっか行くこと多かったし,<PLEASE_TRANSLATE>
itsuka1-6,natsuno,natsuno,なんか......一緒にいても、一緒にいるって感じ、あんまりしなかったけど,<PLEASE_TRANSLATE>
itsuka1-6,natsuno,natsuno,でも......それでも、一緒に生きてたんだ,<PLEASE_TRANSLATE>
itsuka1-6,natsuno,natsuno,......,......
itsuka1-6,natsuno,natsuno,......妹みたいだったな,<PLEASE_TRANSLATE>
itsuka1-6,natsuno,natsuno,あんまり構ってくれない妹、みたいな,<PLEASE_TRANSLATE>
itsuka1-6,natsuno,natsuno,......ずっと年上、なんだけどね,<PLEASE_TRANSLATE>
itsuka1-6,natsuno,natsuno,......,......
itsuka1-6,natsuno,natsuno,......あーあ,<PLEASE_TRANSLATE>
itsuka1-6,natsuno,natsuno,やだな,<PLEASE_TRANSLATE>
itsuka1-6,natsuno,natsuno,イツカから、いろんな話聞いて,<PLEASE_TRANSLATE>
itsuka1-6,natsuno,natsuno,あなたといろんな話して,<PLEASE_TRANSLATE>
itsuka1-6,natsuno,natsuno,......今までより、ずっと,<PLEASE_TRANSLATE>
itsuka1-6,natsuno,natsuno,『寂しい』って気持ち、意識しちゃう,<PLEASE_TRANSLATE>
itsuka1-6,natsuno,natsuno,......,......
itsuka1-6,natsuno,natsuno,......これからしばらく,<PLEASE_TRANSLATE>
itsuka1-6,natsuno,natsuno,寂しいの、続くんだろうな......,<PLEASE_TRANSLATE>
itsuka1-6,natsuno,natsuno,......,......
itsuka1-6,natsuno,natsuno,......はは,<PLEASE_TRANSLATE>
itsuka1-6,natsuno,natsuno,今は、黙って聞いててね,<PLEASE_TRANSLATE>
itsuka1-6,natsuno,natsuno,こんな話してるって、イツカに気づかれたら,<PLEASE_TRANSLATE>
itsuka1-6,natsuno,natsuno,恥ずかしいから,<PLEASE_TRANSLATE>
itsuka1-6,natsuno,natsuno,......,......
itsuka1-6,natsuno,natsuno,いつか、どこかで何かを見つけて,<PLEASE_TRANSLATE>
itsuka1-6,natsuno,natsuno,......帰ってきてね,<PLEASE_TRANSLATE>
itsuka1-6,3,3,,
itsuka1-6,itsuka,itsuka,,
itsuka1-6,ending,ending,itsuka1,itsuka1
-,,,,
,,,,
